"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7421","prod-6","Intel Core i7-4770s (Haswell  4c/8t)","3.1 GHz (Turbo 3.9 GHz), DDR3-1600, 1 MB L2, 8 MB L3",3882
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7428","prod-7","Intel Core i7-3770k (Ivy Bridge 4c/8t)","3.5 GHz (Turbo 3.9 GHz), DDR3-1600, 1 MB L2, 8 MB L3",3847
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7426","prod-8","Intel Core i5-4690 (Haswell  4c/4t)","3.5 GHz (Turbo 3.9 GHz), DDR3-1600, 1 MB L2, 6 MB L3",3798
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7425","prod-9","Intel Core i5-4670k (Haswell  4c/4t)","3.4 GHz (Turbo 3.8 GHz), DDR3-1600, 1 MB L2, 6 MB L3",3753
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7437","prod-10","Intel Core i7-4820k (Ivy Bridge-E 4c/8t)","3.7 GHz (Turbo 3.9 GHz), DDR3-1600, 1 MB L2, 10 MB L3",3750
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7433","prod-11","Intel Core i7-2700k (Sandy Bridge 4c/8t)","3.5 GHz (Turbo 3.9 GHz), DDR3-1333, 1 MB L2, 8 MB L3",3719
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7422","prod-12","Intel Core i7-4770t (Haswell  4c/8t)","2.5 GHz (Turbo 3.7 GHz), DDR3-1600, 1 MB L2, 8 MB L3",3717
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7434","prod-13","Intel Core i7-2600k (Sandy Bridge 4c/8t)","3.4 GHz (Turbo 3.8 GHz), DDR3-1333, 1 MB L2, 8 MB L3",3662
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7423","prod-14","Intel Xeon E3-1225 v3 (Haswell  4c/4t)","3.1 GHz (Turbo 3.5 GHz), DDR3-1600, 1 MB L2, 6 MB L3",3661
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7431","prod-15","Intel Core i5-3470 (Ivy Bridge 4c/4t)","3.2 GHz (Turbo 3.6 GHz), DDR3-1600, 1 MB L2, 6 MB L3",3623
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7430","prod-16","Intel Core i5-3550 (Ivy Bridge 4c/4t)","3.3 GHz (Turbo 3.7 GHz), DDR3-1600, 1 MB L2, 6 MB L3",3570
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7439","prod-17","Intel Core i7-980x (Gulftown 6c/12t)","3.33 GHz (Turbo 3.6 GHz), DDR3-1066, 1.5 MB L2, 12 MB L3",3494
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7427","prod-18","Intel Core i5-4430 (Haswell  4c/4t)","3 GHz (Turbo 3.2 GHz), DDR3-1600, 1 MB L2, 6 MB L3",3435
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7429","prod-19","Intel Core i5-3330 (Ivy Bridge 4c/8t)","3 GHz (Turbo 3.2 GHz), DDR3-1600, 1 MB L2, 8 MB L3",3300
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7444","prod-20","Intel Core i7-975 EE (Bloomfield 4c/8t)","3.33 GHz (Turbo 3.6 GHz), DDR3-1066, 1 MB L2, 8 MB L3",3249
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7424","prod-21","Intel Core i3-4330 (Haswell  2c/4t)","3.5 GHz, DDR3-1600, 0.5 MB L2, 4 MB L3",3136
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7442","prod-22","Intel Core i7-960 (Bloomfield 4c/8t)","3.2 GHz (Turbo 3.46 GHz), DDR3-1066, 1 MB L2, 8 MB L3",3118
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7443","prod-23","Intel Core i7-965 EE (Bloomfield 4c/8t)","3.2 GHz (Turbo 3.46 GHz), DDR3-1066, 1 MB L2, 8 MB L3",3118
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7452","prod-24","AMD FX-8350 (Vishera 8c/8t)","4 GHz (Turbo 4.2 GHz), DDR3-1866, 8 MB L2, 8 MB L3",3060
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7435","prod-25","Intel Core i5-2400s (Sandy Bridge 4c/4t)","2.5 GHz (Turbo 3.3 GHz), DDR3-1333, 1 MB L2, 6 MB L3",3030
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7440","prod-26","Intel Core i7-930 (Bloomfield 4c/8t)","2.8 GHz (Turbo 3.06 GHz), DDR3-1066, 1 MB L2, 8 MB L3",2950
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7432","prod-27","Intel Core i3-3220 (Ivy Bridge 2c/4t)","3.3 GHz, DDR3-1600, 0.5 MB L2, 3 MB L3",2886
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7441","prod-28","Intel Core i7-920 (Bloomfield 4c/8t)","2.67 GHz (Turbo 2.93 GHz), DDR3-1066, 1 MB L2, 8 MB L3",2883
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7459","prod-29","AMD Phenom II X6 1100T (Thuban 6c/6t)","3.3 GHz (Turbo 3.7 GHz), DDR3-1333, 3 MB L2, 6 MB L3",2826
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7455","prod-30","AMD FX-8150 (Zambezi 8c/8t)","3.6 GHz (Turbo 4.2 GHz), DDR3-1866, 8 MB L2, 8 MB L3",2804
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7461","prod-31","AMD Phenom II X4 980 BE (Deneb 4c/4t)","3.7 GHz, DDR3-1333, 2 MB L2, 6 MB L3",2671
